Project,subject_id,Hemisphere,Intersections White-Pial,Total Triangles White,Total Triangles Pial,File white,File pial
cortexode,299154,rh,34,255479,255516,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_299154_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_299154_C_mwrm_rh_pial.stl
cortexode,286650,rh,0,252866,251802,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_286650_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_286650_C_mwrm_rh_pial.stl
cortexode,233326,rh,0,258168,256888,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_233326_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_233326_C_mwrm_rh_pial.stl
cortexode,201717,rh,0,262731,262516,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_201717_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_201717_C_mwrm_rh_pial.stl
cortexode,207628,rh,12,256564,257368,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_207628_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_207628_C_mwrm_rh_pial.stl
cortexode,204319,rh,4,263932,263453,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_204319_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_204319_C_mwrm_rh_pial.stl
cortexode,298051,rh,1,264550,265313,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_298051_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_298051_C_mwrm_rh_pial.stl
cortexode,211720,rh,5,268390,269053,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_211720_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_211720_C_mwrm_rh_pial.stl
cortexode,200109,lh,0,236105,237112,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200109_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200109_C_mwrm_lh_pial.stl
cortexode,251833,rh,0,269884,269929,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_251833_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_251833_C_mwrm_rh_pial.stl
cortexode,207123,rh,0,275133,275839,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_207123_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_207123_C_mwrm_rh_pial.stl
cortexode,223929,lh,24,327605,328862,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_223929_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_223929_C_mwrm_lh_pial.stl
cortexode,211215,rh,0,282497,282892,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_211215_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_211215_C_mwrm_rh_pial.stl
cortexode,268749,rh,0,282477,282742,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_268749_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_268749_C_mwrm_rh_pial.stl
cortexode,214423,rh,44,292665,292983,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_214423_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_214423_C_mwrm_rh_pial.stl
cortexode,200008,rh,9,215279,215441,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200008_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200008_C_mwrm_rh_pial.stl
cortexode,270332,rh,3,298687,298901,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_270332_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_270332_C_mwrm_rh_pial.stl
cortexode,200109,rh,7,239657,239227,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200109_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200109_C_mwrm_rh_pial.stl
cortexode,223929,rh,15,331654,331359,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_223929_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_223929_C_mwrm_rh_pial.stl
cortexode,200311,lh,0,231281,231866,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200311_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200311_C_mwrm_lh_pial.stl
cortexode,200311,rh,0,235279,235099,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200311_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200311_C_mwrm_rh_pial.stl
cortexode,200614,lh,11,228797,229548,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200614_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200614_C_mwrm_lh_pial.stl
cortexode,200614,rh,11,231688,231408,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200614_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200614_C_mwrm_rh_pial.stl
cortexode,200210,lh,6,284473,284842,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200210_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200210_C_mwrm_lh_pial.stl
cortexode,200210,rh,54,287042,286101,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200210_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_rk4/cortexode_200210_C_mwrm_rh_pial.stl
